Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL
36,Mobile,"POCO M7 Pro 5G (Lavender Frost, 128 GB)  (6 GB RAM)",4.3★,29275,2198,11999,36% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-128-gb/p/itmf76d7942d780f?pid=MOBH7443JBKHRPGW&lid=LSTMOBH7443JBKHRPGWOC2RGL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443JBKHRPGW.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
37,Mobile,"POCO C75 5G (Enchanted Green, 64 GB)  (4 GB RAM)",4.2★,129220,5807,7499,31% off,https://www.flipkart.com/poco-c75-5g-enchanted-green-64-gb/p/itmf8fdd88f80fcc?pid=MOBH7443VEGWXG4G&lid=LSTMOBH7443VEGWXG4GOW118G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443VEGWXG4G.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
38,Mobile,"Moto g06 power (Pantone Tendril, 64 GB)  (4 GB RAM)",4.2★,1121,92,7199,28% off,https://www.flipkart.com/moto-g06-power-pantone-tendril-64-gb/p/itm6328c9afec960?pid=MOBHFSCEDQXXDXUQ&lid=LSTMOBHFSCEDQXXDXUQ5OORZ3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEDQXXDXUQ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
39,Mobile,"POCO C71 (Desert Gold, 128 GB)  (6 GB RAM)",4.1★,23857,1146,6799,32% off,https://www.flipkart.com/poco-c71-desert-gold-128-gb/p/itm2a2ad903f91f4?pid=MOBHAFVJ8WXHR5FT&lid=LSTMOBHAFVJ8WXHR5FTKIOCQ2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHAFVJ8WXHR5FT.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
40,Mobile,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 256 GB)  (8 GB RAM)",4.3★,16860,736,13499,20% off,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-256-gb/p/itm9886d6e522c4b?pid=MOBHDY9FNTHSYQCV&lid=LSTMOBHDY9FNTHSYQCVKD0GFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDY9FNTHSYQCV.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
41,Mobile,"Moto g67 power 5G (Pantone Curacao Blue, 128 GB)  (8 GB RAM)",4.5★,92,3,15999,15% off,https://www.flipkart.com/moto-g67-power-5g-pantone-curacao-blue-128-gb/p/itm1ea2fa88182ec?pid=MOBHFSCEJHCXGYXV&lid=LSTMOBHFSCEJHCXGYXVPQ3MCM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEJHCXGYXV.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
42,Mobile,"realme P4 5G (Engine Blue, 128 GB)  (6 GB RAM)",4.4★,14450,924,16999,19% off,https://www.flipkart.com/realme-p4-5g-engine-blue-128-gb/p/itmf836e6de035a5?pid=MOBHERXFZSPWPSQN&lid=LSTMOBHERXFZSPWPSQNLLYBYL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHERXFZSPWPSQN.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
43,Mobile,"Moto g67 power 5G (Pantone Cilantro, 128 GB)  (8 GB RAM)",4.5★,92,3,15999,15% off,https://www.flipkart.com/moto-g67-power-5g-pantone-cilantro-128-gb/p/itma6f5b15eedd8c?pid=MOBHFSCEWFXTERWP&lid=LSTMOBHFSCEWFXTERWPZ44O8K&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHFSCEWFXTERWP.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
44,Mobile,"realme C71 (Sea Blue, 128 GB)  (6 GB RAM)",4.2★,5916,224,8699,20% off,https://www.flipkart.com/realme-c71-sea-blue-128-gb/p/itm920c5c8761871?pid=MOBHDFVJGDDJ2MAX&lid=LSTMOBHDFVJGDDJ2MAXZWOIKA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDFVJGDDJ2MAX.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
45,Mobile,"POCO M7 5G (Mint Green, 128 GB)  (6 GB RAM)",4.1★,58019,2740,8999,30% off,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm55887907a1c02?pid=MOBH9HFJFR4FYHNJ&lid=LSTMOBH9HFJFR4FYHNJVOMMEX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH9HFJFR4FYHNJ.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
46,Mobile,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)  (4 GB RAM)",4.4★,18393,1438,11999,25% off,https://www.flipkart.com/oppo-k13x-5g-6000mah-45w-supervooc-charger-ai-sunset-peach-128-gb/p/itm62b2e62fbb43e?pid=MOBHDY9PFEUDUVBH&lid=LSTMOBHDY9PFEUDUVBH9J1IMA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDY9PFEUDUVBH.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
47,Mobile,"REDMI Note 14 SE 5G (Mystique White, 128 GB)  (6 GB RAM)",4.3★,14221,579,13499,32% off,https://www.flipkart.com/redmi-note-14-se-5g-mystique-white-128-gb/p/itm3ac3f82a0d665?pid=MOBHE48SHGAUHGTC&lid=LSTMOBHE48SHGAUHGTCENTOS8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHE48SHGAUHGTC.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
48,Mobile,"POCO M7 Pro 5G (Lavender Frost, 256 GB)  (8 GB RAM)",4.2★,11393,974,13999,33% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-256-gb/p/itm34f1d15898b6d?pid=MOBH7443JPJHJH5A&lid=LSTMOBH7443JPJHJH5A1W5UOX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBH7443JPJHJH5A.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
49,Mobile,"realme Narzo 80 Lite 5G (Crystal Purple, 128 GB)  (6 GB RAM)",4.3★,3236,129,10751,28% off,https://www.flipkart.com/realme-narzo-80-lite-5g-crystal-purple-128-gb/p/itm47ab7fdec3924?pid=MOBHDEYWSGWXMGDK&lid=LSTMOBHDEYWSGWXMGDK0RZR6I&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=b9c7b8aa-c488-4561-9ae6-cc1d7997b3c4.MOBHDEYWSGWXMGDK.SEARCH&ppt=pp&ppn=pp&ssid=mikwl9mpfk0000001763205749731&qH=eb4af0bf07c16429
50,Mobile,"POCO M7 Pro 5G (Lavender Frost, 256 GB)  (8 GB RAM)",4.2★,11393,974,13999,33% off,https://www.flipkart.com/poco-m7-pro-5g-lavender-frost-256-gb/p/itm34f1d15898b6d?pid=MOBH7443JPJHJH5A&marketplace=FLIPKART
51,Tablet,REDMI  Pad SE 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Lavender Purple),4.4★,15761,993,12999,35% off,https://www.flipkart.com/redmi-pad-se-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-lavender-purple/p/itma5509f73ddb92?pid=TABHYYS9NRJGRYWF&lid=LSTTABHYYS9NRJGRYWFZ9EWXP&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_1&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9NRJGRYWF.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
52,Tablet,MOTOROLA Pad 60 Neo 8 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (PANTONE Bronze Green),4.5★,7427,637,18999,32% off,https://www.flipkart.com/motorola-pad-60-neo-8-gb-ram-128-rom-11-inch-wi-fi-5g-tablet-pantone-bronze-green/p/itm4aa28823b0e61?pid=TABHETUGU6T947RJ&lid=LSTTABHETUGU6T947RJPZNUAV&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_2&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHETUGU6T947RJ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
53,Tablet,REDMI  Pad Pro 5G 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi+5G Tablet (Graphite Grey),4.4★,6726,432,22999,14% off,https://www.flipkart.com/redmi-pad-pro-5g-8-gb-ram-128-rom-12-1-inch-wi-fi-5g-tablet-graphite-grey/p/itm96c3c63b39052?pid=TABH32JHGNVFKTDA&lid=LSTTABH32JHGNVFKTDAEBHAQF&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_3&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH32JHGNVFKTDA.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
54,Tablet,REDMI  Pad SE 4 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Mint Green),4.4★,15761,993,11999,20% off,https://www.flipkart.com/redmi-pad-se-4-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-mint-green/p/itma5509f73ddb92?pid=TABHYYS9FYTCDFXZ&lid=LSTTABHYYS9FYTCDFXZNGZC7R&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_4&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9FYTCDFXZ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
55,Tablet,REDMI  Pad SE 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Graphite Gray),4.4★,15761,993,12999,35% off,https://www.flipkart.com/redmi-pad-se-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-graphite-gray/p/itma5509f73ddb92?pid=TABHYYS9AZZW97ZU&lid=LSTTABHYYS9AZZW97ZUYRZ8LB&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_5&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9AZZW97ZU.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
56,Tablet,realme Pad 2 6 GB RAM 128 GB ROM 11.5 inch with 4G Tablet (Inspiration Green),4.4★,35762,2773,14799,48% off,https://www.flipkart.com/realme-pad-2-6-gb-ram-128-rom-11-5-inch-4g-tablet-inspiration-green/p/itmcf4c6380eafa4?pid=TABGRGWKRZS9REGC&lid=LSTTABGRGWKRZS9REGCWPLFCC&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_6&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGRGWKRZS9REGC.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
57,Tablet,OnePlus Pad Lite 6 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Aero Blue),4.4★,2375,117,15999,20% off,https://www.flipkart.com/oneplus-pad-lite-6-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-aero-blue/p/itm5b2d512cb261f?pid=TABHE7YR2Y7XJHFA&lid=LSTTABHE7YR2Y7XJHFAUZXAAE&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_7&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHE7YR2Y7XJHFA.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
58,Tablet,Infinix XPAD LTE 4 GB RAM 128 GB ROM 11.0 inch with 4G Tablet (Frost Blue),4.4★,2555,273,11999,40% off,https://www.flipkart.com/infinix-xpad-lte-4-gb-ram-128-rom-11-0-inch-4g-tablet-frost-blue/p/itm5835f0015de39?pid=TABH4FPGDGEVMEAH&lid=LSTTABH4FPGDGEVMEAHBGIW3J&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_8&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH4FPGDGEVMEAH.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
59,Tablet,MOTOROLA Pad 60 Pro 8 GB RAM 128 GB ROM 12.7 inch with Wi-Fi Only Gaming Tablet (PANTONE Bronze Green),4.5★,5349,455,27999,36% off,https://www.flipkart.com/motorola-pad-60-pro-8-gb-ram-128-rom-12-7-inch-wi-fi-only-gaming-tablet-pantone-bronze-green/p/itm32831ab5b9ce5?pid=TABHBFQAWPWBEK5C&lid=LSTTABHBFQAWPWBEK5CYHUYWN&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_9&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHBFQAWPWBEK5C.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
60,Tablet,POCO Pad 5G 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi+5G Tablet (Cobalt Blue),4.4★,9167,749,21999,29% off,https://www.flipkart.com/poco-pad-5g-8-gb-ram-128-rom-12-1-inch-wi-fi-5g-tablet-cobalt-blue/p/itm08b56574bfddc?pid=TABH3QBC2AGQXZ2G&lid=LSTTABH3QBC2AGQXZ2GYJ40AJ&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_10&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH3QBC2AGQXZ2G.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
61,Tablet,Lenovo Tab P12 8 GB RAM 256 GB ROM 12.7 Inch with Wi-Fi Only Tablet (Storm Grey),4.4★,1903,210,22999,45% off,https://www.flipkart.com/lenovo-tab-p12-8-gb-ram-256-rom-12-7-inch-wi-fi-only-tablet-storm-grey/p/itma6f1554f3d043?pid=TABGSGGGSCBWGGZY&lid=LSTTABGSGGGSCBWGGZYSJLYZH&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_11&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGSGGGSCBWGGZY.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
62,Tablet,REDMI Pad 2 8 GB RAM 256 GB ROM 11.0 inch with Wi-Fi+4G Gaming Tablet (Graphite Grey),4.3★,2370,163,17999,18% off,https://www.flipkart.com/redmi-pad-2-8-gb-ram-256-rom-11-0-inch-wi-fi-4g-gaming-tablet-graphite-grey/p/itm4545f84f7980f?pid=TABHD5QURUHZKA72&lid=LSTTABHD5QURUHZKA72O5VSWZ&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_12&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHD5QURUHZKA72.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
63,Tablet,realme Pad 2 6 GB RAM 128 GB ROM 11.5 inch with 4G Tablet (Imagination Grey),4.4★,35762,2773,14799,48% off,https://www.flipkart.com/realme-pad-2-6-gb-ram-128-rom-11-5-inch-4g-tablet-imagination-grey/p/itmd0b2f34105355?pid=TABGRGWKVCXZGKDZ&lid=LSTTABGRGWKVCXZGKDZS5CFGY&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_13&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGRGWKVCXZGKDZ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
64,Tablet,Samsung Galaxy Tab S9 FE 6 GB RAM 128 GB ROM 10.9 inch with Wi-Fi Only Tablet (Gray),4.5★,4425,228,26999,40% off,https://www.flipkart.com/samsung-galaxy-tab-s9-fe-6-gb-ram-128-rom-10-9-inch-wi-fi-only-tablet-gray/p/itmacf5e87940ecc?pid=TABGTDU7VPTP3ATM&lid=LSTTABGTDU7VPTP3ATMHBEUKC&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_14&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGTDU7VPTP3ATM.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
65,Tablet,REDMI  Pad SE 6 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Graphite Gray),4.4★,15761,993,12999,23% off,https://www.flipkart.com/redmi-pad-se-6-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-graphite-gray/p/itma5509f73ddb92?pid=TABHYYS9REEG55V6&lid=LSTTABHYYS9REEG55V6EQ7KW2&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_15&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHYYS9REEG55V6.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
66,Tablet,REDMI Pad 2 4 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Gaming Tablet (Sky Blue),4.3★,2370,163,13925,18% off,https://www.flipkart.com/redmi-pad-2-4-gb-ram-128-rom-11-0-inch-wi-fi-only-gaming-tablet-sky-blue/p/itmaa8b5fb7d4f0e?pid=TABHD5QU2MKUEYPZ&lid=LSTTABHD5QU2MKUEYPZA4DY8R&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_16&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHD5QU2MKUEYPZ.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
67,Tablet,OnePlus Pad Go 8 GB RAM 128 GB ROM 11.35 inch with Wi-Fi Only Tablet (Twin Mint),4.5★,23589,1457,17999,10% off,https://www.flipkart.com/oneplus-pad-go-8-gb-ram-128-rom-11-35-inch-wi-fi-only-tablet-twin-mint/p/itmc6301daa35b04?pid=TABGTHGM4J4RSBQJ&lid=LSTTABGTHGM4J4RSBQJH7FV5Q&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&spotlightTagId=default_FkPickId_tyy%2Fhry&srno=s_1_17&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGTHGM4J4RSBQJ.SEARCH&ppt=sp&ppn=sp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
68,Tablet,OnePlus Pad Lite 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi+4G Tablet (Aero Blue),4.4★,2375,117,17999,28% off,https://www.flipkart.com/oneplus-pad-lite-8-gb-ram-128-rom-11-0-inch-wi-fi-4g-tablet-aero-blue/p/itm43f3d68c17625?pid=TABHE7YRF7ZTJKEA&lid=LSTTABHE7YRF7ZTJKEARF8DIJ&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_18&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHE7YRF7ZTJKEA.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
69,Tablet,Samsung Galaxy Tab S9 FE+ 8 GB RAM 128 GB ROM 12.4 Inch with Wi-Fi Only Tablet (Mint),4.6★,24848,1052,44990,19% off,https://www.flipkart.com/samsung-galaxy-tab-s9-fe-8-gb-ram-128-rom-12-4-inch-wi-fi-only-tablet-mint/p/itm20d403596715d?pid=TABGTDU7TFBBTYQC&lid=LSTTABGTDU7TFBBTYQCBPWHPF&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_19&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGTDU7TFBBTYQC.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
70,Tablet,REDMI Pad 2 8 GB RAM 256 GB ROM 11.0 inch with Wi-Fi+4G Gaming Tablet (Sky Blue),4.3★,2370,163,17999,18% off,https://www.flipkart.com/redmi-pad-2-8-gb-ram-256-rom-11-0-inch-wi-fi-4g-gaming-tablet-sky-blue/p/itm2bfda5bff91df?pid=TABHD5QUZYVGWQZW&lid=LSTTABHD5QUZYVGWQZWGX0WD4&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_20&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABHD5QUZYVGWQZW.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
71,Tablet,REDMI  Pad Pro 6 GB RAM 128 GB ROM 12.1 inch with Wi-Fi Only Tablet (Graphite Grey),4.4★,1726,104,20999,16% off,https://www.flipkart.com/redmi-pad-pro-6-gb-ram-128-rom-12-1-inch-wi-fi-only-tablet-graphite-grey/p/itmf69c2b73a4b37?pid=TABH32JHNMHX6WZM&lid=LSTTABH32JHNMHX6WZMXGFIEG&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_21&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH32JHNMHX6WZM.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
72,Tablet,POCO Pad 5G 8 GB RAM 128 GB ROM 12.1 inch with Wi-Fi+5G Tablet (Pistachio Green),4.4★,9167,749,21999,29% off,https://www.flipkart.com/poco-pad-5g-8-gb-ram-128-rom-12-1-inch-wi-fi-5g-tablet-pistachio-green/p/itm08b56574bfddc?pid=TABH3QBCSJ3Y6XHY&lid=LSTTABH3QBCSJ3Y6XHYOPRXKY&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_22&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH3QBCSJ3Y6XHY.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
73,Tablet,realme Pad 2 Lite 4 GB RAM 128 GB ROM 10.95 inch with 4G Tablet (Nebula Purple),4.4★,11352,923,12999,38% off,https://www.flipkart.com/realme-pad-2-lite-4-gb-ram-128-rom-10-95-inch-4g-tablet-nebula-purple/p/itm963316f78a59e?pid=TABH4E3HAQYSCY2B&lid=LSTTABH4E3HAQYSCY2BY9HJKY&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_23&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABH4E3HAQYSCY2B.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
74,Tablet,OnePlus Pad Go 8 GB RAM 256 GB ROM 11.35 inch with 4G Tablet (Twin Mint),4.5★,23589,1457,21999,8% off,https://www.flipkart.com/oneplus-pad-go-8-gb-ram-256-rom-11-35-inch-4g-tablet-twin-mint/p/itmc6301daa35b04?pid=TABGTHGMBPDCHWGP&lid=LSTTABGTHGMBPDCHWGPGKWV1B&marketplace=FLIPKART&q=tablets&store=tyy%2Fhry&srno=s_1_24&otracker=search&fm=organic&iid=261275c9-cd12-4971-a79d-26a029b9cb90.TABGTHGMBPDCHWGP.SEARCH&ppt=pp&ppn=pp&ssid=6gf4fwvuww0000001763205940790&qH=c6411ee33ebd1dbd
75,Tablet,Infinix XPAD LTE 4 GB RAM 128 GB ROM 11.0 inch with 4G Tablet (Frost Blue),4.4★,2555,273,11999,40% off,https://www.flipkart.com/infinix-xpad-lte-4-gb-ram-128-rom-11-0-inch-4g-tablet-frost-blue/p/itm5835f0015de39?pid=TABH4FPGDGEVMEAH&marketplace=FLIPKART
76,Headphones,"TRIGGR Trinity 2 with Dual Pairing, ENC, Fast Charge, 50H Battery, Rubber Finish, v5.3 Bluetooth  (Jungle Green, On the Ear)",3.9★,11589,1190,899,70% off,https://www.flipkart.com/triggr-trinity-2-dual-pairing-enc-fast-charge-50h-battery-rubber-finish-v5-3-bluetooth/p/itm7069ab0b0c2fc?pid=ACCH8Q2VF8FB3BVZ&lid=LSTACCH8Q2VF8FB3BVZU7MBD1&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4gbTsfGL8k-syunn4WdLH4AlAoWBKBIGasO01vey2QBh04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc
